,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
149,0.874,0.668,11,-11.258,0,0.0675,0.0251,0.00128,0.0725,0.712,108.015,audio_features,6jiRUFbYQ7JU6dN5WtnR28,spotify:track:6jiRUFbYQ7JU6dN5WtnR28,https://api.spotify.com/v1/tracks/6jiRUFbYQ7JU6dN5WtnR28,https://api.spotify.com/v1/audio-analysis/6jiRUFbYQ7JU6dN5WtnR28,181817,4
150,0.888,0.916,9,-2.196,1,0.0922,0.165,4.36e-06,0.0519,0.96,130.04,audio_features,71NGDQ9vSPXm55pyWeAxKK,spotify:track:71NGDQ9vSPXm55pyWeAxKK,https://api.spotify.com/v1/tracks/71NGDQ9vSPXm55pyWeAxKK,https://api.spotify.com/v1/audio-analysis/71NGDQ9vSPXm55pyWeAxKK,210528,4
151,0.883,0.83,6,-1.882,0,0.0591,0.297,0.000105,0.405,0.796,125.058,audio_features,48HoWzu1Fe4QHUSilVHJGy,spotify:track:48HoWzu1Fe4QHUSilVHJGy,https://api.spotify.com/v1/tracks/48HoWzu1Fe4QHUSilVHJGy,https://api.spotify.com/v1/audio-analysis/48HoWzu1Fe4QHUSilVHJGy,186240,4
152,0.866,0.84,4,-2.591,1,0.04,0.529,0.000331,0.0514,0.936,127.996,audio_features,4D3RlFtxWG1vcgddoovAsN,spotify:track:4D3RlFtxWG1vcgddoovAsN,https://api.spotify.com/v1/tracks/4D3RlFtxWG1vcgddoovAsN,https://api.spotify.com/v1/audio-analysis/4D3RlFtxWG1vcgddoovAsN,219402,4
153,0.859,0.791,7,-5.293,1,0.0576,0.325,3.88e-05,0.1,0.635,123.021,audio_features,7EgZdnwpSerKvFB8kkbnwG,spotify:track:7EgZdnwpSerKvFB8kkbnwG,https://api.spotify.com/v1/tracks/7EgZdnwpSerKvFB8kkbnwG,https://api.spotify.com/v1/audio-analysis/7EgZdnwpSerKvFB8kkbnwG,206872,4
154,0.56,0.99,4,-2.291,0,0.265,0.265,0.0,0.154,0.947,152.31,audio_features,6jqFyYXR54RHHo3S18rjab,spotify:track:6jqFyYXR54RHHo3S18rjab,https://api.spotify.com/v1/tracks/6jqFyYXR54RHHo3S18rjab,https://api.spotify.com/v1/audio-analysis/6jqFyYXR54RHHo3S18rjab,186802,5
155,0.888,0.683,2,-8.491,1,0.175,0.48,0.0,0.245,0.693,110.045,audio_features,5xGtnjJ6eaioRtV6hcHqY0,spotify:track:5xGtnjJ6eaioRtV6hcHqY0,https://api.spotify.com/v1/tracks/5xGtnjJ6eaioRtV6hcHqY0,https://api.spotify.com/v1/audio-analysis/5xGtnjJ6eaioRtV6hcHqY0,211226,4
156,0.885,0.805,5,-3.726,1,0.0541,0.393,8.9e-05,0.0578,0.536,122.967,audio_features,1SKZ2kmLyRZUkIw9zq9RLL,spotify:track:1SKZ2kmLyRZUkIw9zq9RLL,https://api.spotify.com/v1/tracks/1SKZ2kmLyRZUkIw9zq9RLL,https://api.spotify.com/v1/audio-analysis/1SKZ2kmLyRZUkIw9zq9RLL,177633,4
157,0.856,0.883,1,-3.354,1,0.0641,0.282,0.00358,0.0335,0.705,125.088,audio_features,0kBtkRLoFGQJcnivHh7kwb,spotify:track:0kBtkRLoFGQJcnivHh7kwb,https://api.spotify.com/v1/tracks/0kBtkRLoFGQJcnivHh7kwb,https://api.spotify.com/v1/audio-analysis/0kBtkRLoFGQJcnivHh7kwb,162847,4
158,0.863,0.891,6,-3.12,1,0.071,0.346,0.0081,0.0383,0.91,130.053,audio_features,6s75l2BGSbPTyU7SEs63in,spotify:track:6s75l2BGSbPTyU7SEs63in,https://api.spotify.com/v1/tracks/6s75l2BGSbPTyU7SEs63in,https://api.spotify.com/v1/audio-analysis/6s75l2BGSbPTyU7SEs63in,147853,4
159,0.837,0.901,9,-2.81,1,0.0594,0.0948,5.55e-05,0.182,0.944,132.037,audio_features,1IOCIQ8mhFV42YdacEog1j,spotify:track:1IOCIQ8mhFV42YdacEog1j,https://api.spotify.com/v1/tracks/1IOCIQ8mhFV42YdacEog1j,https://api.spotify.com/v1/audio-analysis/1IOCIQ8mhFV42YdacEog1j,176039,4
160,0.889,0.661,6,-4.266,1,0.0842,0.0106,0.00427,0.29,0.759,120.024,audio_features,41VSKd0QWCCSLo3qiR39sp,spotify:track:41VSKd0QWCCSLo3qiR39sp,https://api.spotify.com/v1/tracks/41VSKd0QWCCSLo3qiR39sp,https://api.spotify.com/v1/audio-analysis/41VSKd0QWCCSLo3qiR39sp,217000,4
161,0.909,0.905,1,-5.516,1,0.11,0.645,0.0225,0.669,0.736,118.05,audio_features,3XZAJFdEANpxSH7tH7p2RG,spotify:track:3XZAJFdEANpxSH7tH7p2RG,https://api.spotify.com/v1/tracks/3XZAJFdEANpxSH7tH7p2RG,https://api.spotify.com/v1/audio-analysis/3XZAJFdEANpxSH7tH7p2RG,289677,4
162,0.949,0.864,1,-2.63,1,0.0621,0.232,0.0,0.34,0.652,119.97,audio_features,5N8yKD8bwjxK8NCk54dWiw,spotify:track:5N8yKD8bwjxK8NCk54dWiw,https://api.spotify.com/v1/tracks/5N8yKD8bwjxK8NCk54dWiw,https://api.spotify.com/v1/audio-analysis/5N8yKD8bwjxK8NCk54dWiw,238080,4
163,0.65,0.9,6,-7.074,0,0.475,0.149,0.0,0.305,0.732,89.994,audio_features,4oZEZbc72VrUuOv40K1wZp,spotify:track:4oZEZbc72VrUuOv40K1wZp,https://api.spotify.com/v1/tracks/4oZEZbc72VrUuOv40K1wZp,https://api.spotify.com/v1/audio-analysis/4oZEZbc72VrUuOv40K1wZp,475594,4
164,0.83,0.818,10,-9.428,0,0.0538,0.152,0.000119,0.111,0.836,103.096,audio_features,571U5kPpRNcIHnKdxMDtKj,spotify:track:571U5kPpRNcIHnKdxMDtKj,https://api.spotify.com/v1/tracks/571U5kPpRNcIHnKdxMDtKj,https://api.spotify.com/v1/audio-analysis/571U5kPpRNcIHnKdxMDtKj,173640,4
165,0.877,0.895,10,-2.78,0,0.164,0.0952,0.000149,0.147,0.716,118.008,audio_features,1ICksYIrVxAHVmjRRfKA2a,spotify:track:1ICksYIrVxAHVmjRRfKA2a,https://api.spotify.com/v1/tracks/1ICksYIrVxAHVmjRRfKA2a,https://api.spotify.com/v1/audio-analysis/1ICksYIrVxAHVmjRRfKA2a,186000,4
166,0.868,0.88,0,-4.359,1,0.0665,0.0665,0.0011,0.31,0.855,110.029,audio_features,47N2SQ3U8U64msXbrQLoI3,spotify:track:47N2SQ3U8U64msXbrQLoI3,https://api.spotify.com/v1/tracks/47N2SQ3U8U64msXbrQLoI3,https://api.spotify.com/v1/audio-analysis/47N2SQ3U8U64msXbrQLoI3,142915,4
167,0.828,0.975,1,-3.244,1,0.105,0.601,0.00479,0.0472,0.745,116.976,audio_features,2bdUYaE0eJBCi0h2ImMZ0I,spotify:track:2bdUYaE0eJBCi0h2ImMZ0I,https://api.spotify.com/v1/tracks/2bdUYaE0eJBCi0h2ImMZ0I,https://api.spotify.com/v1/audio-analysis/2bdUYaE0eJBCi0h2ImMZ0I,128261,4
168,0.807,0.835,1,-5.287,1,0.0978,0.303,0.0178,0.0564,0.556,114.009,audio_features,2hp2qSBGwhL2Ci3GLdKfN6,spotify:track:2hp2qSBGwhL2Ci3GLdKfN6,https://api.spotify.com/v1/tracks/2hp2qSBGwhL2Ci3GLdKfN6,https://api.spotify.com/v1/audio-analysis/2hp2qSBGwhL2Ci3GLdKfN6,174733,4
169,0.862,0.765,11,-8.322,0,0.0568,0.214,3.92e-06,0.085,0.881,103.041,audio_features,6tBuWE1vz2OUUccxEQTjlG,spotify:track:6tBuWE1vz2OUUccxEQTjlG,https://api.spotify.com/v1/tracks/6tBuWE1vz2OUUccxEQTjlG,https://api.spotify.com/v1/audio-analysis/6tBuWE1vz2OUUccxEQTjlG,259997,4
170,0.741,0.66,4,-8.066,0,0.475,0.118,0.0,0.115,0.814,57.753,audio_features,6Mm4e4HsRbYHBxYUz2voRf,spotify:track:6Mm4e4HsRbYHBxYUz2voRf,https://api.spotify.com/v1/tracks/6Mm4e4HsRbYHBxYUz2voRf,https://api.spotify.com/v1/audio-analysis/6Mm4e4HsRbYHBxYUz2voRf,180645,5
171,0.654,0.721,9,-5.397,0,0.114,0.428,0.0,0.0919,0.371,179.999,audio_features,2bbha2Cvy1YbjJCws5vyex,spotify:track:2bbha2Cvy1YbjJCws5vyex,https://api.spotify.com/v1/tracks/2bbha2Cvy1YbjJCws5vyex,https://api.spotify.com/v1/audio-analysis/2bbha2Cvy1YbjJCws5vyex,214544,4
172,0.735,0.78,0,-6.154,1,0.381,0.337,0.0,0.349,0.826,98.057,audio_features,7kIP60tCZ6XlAtSbJjGlhU,spotify:track:7kIP60tCZ6XlAtSbJjGlhU,https://api.spotify.com/v1/tracks/7kIP60tCZ6XlAtSbJjGlhU,https://api.spotify.com/v1/audio-analysis/7kIP60tCZ6XlAtSbJjGlhU,707595,4
173,0.817,0.489,5,-10.564,1,0.0947,0.896,0.00904,0.128,0.843,97.789,audio_features,1C4MgPWoUlLqPmz3cLOjzP,spotify:track:1C4MgPWoUlLqPmz3cLOjzP,https://api.spotify.com/v1/tracks/1C4MgPWoUlLqPmz3cLOjzP,https://api.spotify.com/v1/audio-analysis/1C4MgPWoUlLqPmz3cLOjzP,221773,4
174,0.769,0.86,0,-3.341,1,0.375,0.345,0.0,0.65,0.833,98.044,audio_features,3SOY1DKorxsNPreFiuPwZ1,spotify:track:3SOY1DKorxsNPreFiuPwZ1,https://api.spotify.com/v1/tracks/3SOY1DKorxsNPreFiuPwZ1,https://api.spotify.com/v1/audio-analysis/3SOY1DKorxsNPreFiuPwZ1,370338,4
175,0.739,0.837,0,-4.842,0,0.132,0.259,0.0,0.171,0.775,100.061,audio_features,1fktqEnilKuUGqyFy1UkyJ,spotify:track:1fktqEnilKuUGqyFy1UkyJ,https://api.spotify.com/v1/tracks/1fktqEnilKuUGqyFy1UkyJ,https://api.spotify.com/v1/audio-analysis/1fktqEnilKuUGqyFy1UkyJ,202960,4
176,0.857,0.622,2,-8.821,1,0.208,0.106,0.000526,0.0695,0.811,95.012,audio_features,54s44Bp3oszvCBHp8HpdLK,spotify:track:54s44Bp3oszvCBHp8HpdLK,https://api.spotify.com/v1/tracks/54s44Bp3oszvCBHp8HpdLK,https://api.spotify.com/v1/audio-analysis/54s44Bp3oszvCBHp8HpdLK,172216,4
177,0.627,0.763,7,-6.056,0,0.0928,0.112,0.0,0.258,0.239,94.043,audio_features,7FRmRaAFikqgemdqJ1mCV4,spotify:track:7FRmRaAFikqgemdqJ1mCV4,https://api.spotify.com/v1/tracks/7FRmRaAFikqgemdqJ1mCV4,https://api.spotify.com/v1/audio-analysis/7FRmRaAFikqgemdqJ1mCV4,251507,4
178,0.647,0.752,3,-7.362,1,0.0446,0.494,0.0,0.275,0.694,80.0,audio_features,30IyCkSwdkspai8HijmAQN,spotify:track:30IyCkSwdkspai8HijmAQN,https://api.spotify.com/v1/tracks/30IyCkSwdkspai8HijmAQN,https://api.spotify.com/v1/audio-analysis/30IyCkSwdkspai8HijmAQN,225907,4
179,0.828,0.593,4,-9.042,1,0.209,0.0802,0.0,0.449,0.542,142.991,audio_features,6tEC6pjuQBtPY3mHBvRUnt,spotify:track:6tEC6pjuQBtPY3mHBvRUnt,https://api.spotify.com/v1/tracks/6tEC6pjuQBtPY3mHBvRUnt,https://api.spotify.com/v1/audio-analysis/6tEC6pjuQBtPY3mHBvRUnt,244527,4
180,0.95,0.681,10,-3.256,0,0.113,0.0436,0.000412,0.316,0.579,118.072,audio_features,6v3uWYfmamDBjB9gylwDwl,spotify:track:6v3uWYfmamDBjB9gylwDwl,https://api.spotify.com/v1/tracks/6v3uWYfmamDBjB9gylwDwl,https://api.spotify.com/v1/audio-analysis/6v3uWYfmamDBjB9gylwDwl,152797,4
181,0.72,0.709,9,-1.96,1,0.316,0.387,0.00225,0.106,0.844,189.983,audio_features,04xO5tBqr6XYdauPIsLWTC,spotify:track:04xO5tBqr6XYdauPIsLWTC,https://api.spotify.com/v1/tracks/04xO5tBqr6XYdauPIsLWTC,https://api.spotify.com/v1/audio-analysis/04xO5tBqr6XYdauPIsLWTC,224853,4
182,0.747,0.77,2,-4.431,1,0.28,0.384,0.000103,0.0604,0.708,97.013,audio_features,1Rt9KDQJsHZcUnaVv5Qili,spotify:track:1Rt9KDQJsHZcUnaVv5Qili,https://api.spotify.com/v1/tracks/1Rt9KDQJsHZcUnaVv5Qili,https://api.spotify.com/v1/audio-analysis/1Rt9KDQJsHZcUnaVv5Qili,219181,4
183,0.644,0.694,5,-3.461,1,0.324,0.165,0.0,0.0559,0.747,191.907,audio_features,7azK5cwtA3F9YsNtHUITEf,spotify:track:7azK5cwtA3F9YsNtHUITEf,https://api.spotify.com/v1/tracks/7azK5cwtA3F9YsNtHUITEf,https://api.spotify.com/v1/audio-analysis/7azK5cwtA3F9YsNtHUITEf,230053,4
184,0.788,0.5,1,-5.867,0,0.262,0.333,0.0,0.574,0.811,96.002,audio_features,6RGY7WKvKnUUHYzSAtPXyI,spotify:track:6RGY7WKvKnUUHYzSAtPXyI,https://api.spotify.com/v1/tracks/6RGY7WKvKnUUHYzSAtPXyI,https://api.spotify.com/v1/audio-analysis/6RGY7WKvKnUUHYzSAtPXyI,205600,4
185,0.938,0.905,1,-1.956,1,0.19,0.36,0.000265,0.112,0.94,115.059,audio_features,5CMYuOwdkbwCGz9QY1nII6,spotify:track:5CMYuOwdkbwCGz9QY1nII6,https://api.spotify.com/v1/tracks/5CMYuOwdkbwCGz9QY1nII6,https://api.spotify.com/v1/audio-analysis/5CMYuOwdkbwCGz9QY1nII6,227000,4
186,0.802,0.959,4,-0.262,0,0.335,0.00397,0.00303,0.107,0.711,120.233,audio_features,2fkQCc98rU6m6aIg5kMe2U,spotify:track:2fkQCc98rU6m6aIg5kMe2U,https://api.spotify.com/v1/tracks/2fkQCc98rU6m6aIg5kMe2U,https://api.spotify.com/v1/audio-analysis/2fkQCc98rU6m6aIg5kMe2U,230029,4
187,0.657,0.674,9,-5.532,1,0.357,0.379,0.0,0.0668,0.681,93.837,audio_features,4ypv7dnKGGMsMuFevN1OE7,spotify:track:4ypv7dnKGGMsMuFevN1OE7,https://api.spotify.com/v1/tracks/4ypv7dnKGGMsMuFevN1OE7,https://api.spotify.com/v1/audio-analysis/4ypv7dnKGGMsMuFevN1OE7,261867,4
188,0.569,0.809,9,-4.047,0,0.37,0.142,0.0,0.198,0.813,126.832,audio_features,0BRDTOOPHuKPvLx5j9qsAB,spotify:track:0BRDTOOPHuKPvLx5j9qsAB,https://api.spotify.com/v1/tracks/0BRDTOOPHuKPvLx5j9qsAB,https://api.spotify.com/v1/audio-analysis/0BRDTOOPHuKPvLx5j9qsAB,212507,5
189,0.827,0.612,8,-1.663,1,0.103,0.165,7.37e-05,0.206,0.374,89.969,audio_features,1QykCyOIFbZdZEiLq8gin1,spotify:track:1QykCyOIFbZdZEiLq8gin1,https://api.spotify.com/v1/tracks/1QykCyOIFbZdZEiLq8gin1,https://api.spotify.com/v1/audio-analysis/1QykCyOIFbZdZEiLq8gin1,215987,4
190,0.946,0.908,7,-6.233,1,0.0826,0.113,0.173,0.544,0.449,119.968,audio_features,5uAe6AXcN2SEOcOAy0Txkh,spotify:track:5uAe6AXcN2SEOcOAy0Txkh,https://api.spotify.com/v1/tracks/5uAe6AXcN2SEOcOAy0Txkh,https://api.spotify.com/v1/audio-analysis/5uAe6AXcN2SEOcOAy0Txkh,195250,4
191,0.566,0.792,1,-4.767,1,0.333,0.00308,0.00552,0.0858,0.672,149.625,audio_features,1UliaPFNVIA9f3ocnwJmx3,spotify:track:1UliaPFNVIA9f3ocnwJmx3,https://api.spotify.com/v1/tracks/1UliaPFNVIA9f3ocnwJmx3,https://api.spotify.com/v1/audio-analysis/1UliaPFNVIA9f3ocnwJmx3,155533,4
192,0.863,0.815,1,-5.302,1,0.114,0.00804,0.000382,0.527,0.703,122.979,audio_features,16mjWUaQ4MjErG3LiD4jlD,spotify:track:16mjWUaQ4MjErG3LiD4jlD,https://api.spotify.com/v1/tracks/16mjWUaQ4MjErG3LiD4jlD,https://api.spotify.com/v1/audio-analysis/16mjWUaQ4MjErG3LiD4jlD,207805,4
193,0.567,0.71,10,-3.419,0,0.199,0.00902,0.0448,0.458,0.809,150.408,audio_features,0s3WYLJg1fLQVc5jvoC5jr,spotify:track:0s3WYLJg1fLQVc5jvoC5jr,https://api.spotify.com/v1/tracks/0s3WYLJg1fLQVc5jvoC5jr,https://api.spotify.com/v1/audio-analysis/0s3WYLJg1fLQVc5jvoC5jr,157630,5
194,0.895,0.904,1,-4.548,1,0.074,0.0429,0.000112,0.662,0.702,121.006,audio_features,3X07aZDNVHZAqRevgAJtdd,spotify:track:3X07aZDNVHZAqRevgAJtdd,https://api.spotify.com/v1/tracks/3X07aZDNVHZAqRevgAJtdd,https://api.spotify.com/v1/audio-analysis/3X07aZDNVHZAqRevgAJtdd,193394,4
195,0.604,0.881,1,-2.028,1,0.123,0.135,0.000151,0.645,0.918,120.012,audio_features,4uXnOZ4NA3yMRnTOIvOB78,spotify:track:4uXnOZ4NA3yMRnTOIvOB78,https://api.spotify.com/v1/tracks/4uXnOZ4NA3yMRnTOIvOB78,https://api.spotify.com/v1/audio-analysis/4uXnOZ4NA3yMRnTOIvOB78,149433,4
196,0.728,0.613,8,-7.318,1,0.358,0.314,0.0,0.0814,0.473,124.855,audio_features,0NiJ3M3d50e1wn0vtD67MO,spotify:track:0NiJ3M3d50e1wn0vtD67MO,https://api.spotify.com/v1/tracks/0NiJ3M3d50e1wn0vtD67MO,https://api.spotify.com/v1/audio-analysis/0NiJ3M3d50e1wn0vtD67MO,367517,4
197,0.89,0.659,11,-8.773,0,0.198,0.00614,0.0,0.521,0.758,119.996,audio_features,4FiChqPkftUVeZYDXA8VBq,spotify:track:4FiChqPkftUVeZYDXA8VBq,https://api.spotify.com/v1/tracks/4FiChqPkftUVeZYDXA8VBq,https://api.spotify.com/v1/audio-analysis/4FiChqPkftUVeZYDXA8VBq,362057,4
198,0.89,0.861,9,-1.624,0,0.137,0.155,0.00469,0.29,0.785,123.915,audio_features,3R8SbqPk9qkUK7CMsUY2ec,spotify:track:3R8SbqPk9qkUK7CMsUY2ec,https://api.spotify.com/v1/tracks/3R8SbqPk9qkUK7CMsUY2ec,https://api.spotify.com/v1/audio-analysis/3R8SbqPk9qkUK7CMsUY2ec,190512,4
199,0.668,0.657,8,-4.708,1,0.265,0.453,0.000108,0.1,0.699,125.244,audio_features,2WDiiMQliJC0r0cH6pfZcj,spotify:track:2WDiiMQliJC0r0cH6pfZcj,https://api.spotify.com/v1/tracks/2WDiiMQliJC0r0cH6pfZcj,https://api.spotify.com/v1/audio-analysis/2WDiiMQliJC0r0cH6pfZcj,252682,5
200,0.827,0.777,7,-6.455,1,0.104,0.295,3.42e-05,0.306,0.835,98.001,audio_features,7mgzOfPPygzCNdnxZBkxns,spotify:track:7mgzOfPPygzCNdnxZBkxns,https://api.spotify.com/v1/tracks/7mgzOfPPygzCNdnxZBkxns,https://api.spotify.com/v1/audio-analysis/7mgzOfPPygzCNdnxZBkxns,222377,4
201,0.854,0.881,9,-3.613,1,0.0711,0.0908,2.14e-05,0.0926,0.827,141.961,audio_features,05F6kiE6hjjmWBXcIhrTFG,spotify:track:05F6kiE6hjjmWBXcIhrTFG,https://api.spotify.com/v1/tracks/05F6kiE6hjjmWBXcIhrTFG,https://api.spotify.com/v1/audio-analysis/05F6kiE6hjjmWBXcIhrTFG,195920,4
202,0.824,0.655,0,-6.091,1,0.0506,0.221,3.24e-06,0.0535,0.687,98.007,audio_features,36i4IDPU4wSpsUCklhTIR1,spotify:track:36i4IDPU4wSpsUCklhTIR1,https://api.spotify.com/v1/tracks/36i4IDPU4wSpsUCklhTIR1,https://api.spotify.com/v1/audio-analysis/36i4IDPU4wSpsUCklhTIR1,242077,4
203,0.865,0.711,7,-5.515,0,0.105,0.169,1.29e-05,0.0883,0.659,96.996,audio_features,0UXqBMPpU1mNVnlFuuPMsK,spotify:track:0UXqBMPpU1mNVnlFuuPMsK,https://api.spotify.com/v1/tracks/0UXqBMPpU1mNVnlFuuPMsK,https://api.spotify.com/v1/audio-analysis/0UXqBMPpU1mNVnlFuuPMsK,195446,4
204,0.693,0.762,0,-6.374,1,0.214,0.0902,0.0,0.099,0.685,94.949,audio_features,3DdVMsFJe7iexh7Bx22hFc,spotify:track:3DdVMsFJe7iexh7Bx22hFc,https://api.spotify.com/v1/tracks/3DdVMsFJe7iexh7Bx22hFc,https://api.spotify.com/v1/audio-analysis/3DdVMsFJe7iexh7Bx22hFc,195579,4
205,0.77,0.938,7,-4.283,1,0.0716,0.0304,0.0,0.0408,0.921,133.979,audio_features,02DaDbZtjht8xRERVwL7Zb,spotify:track:02DaDbZtjht8xRERVwL7Zb,https://api.spotify.com/v1/tracks/02DaDbZtjht8xRERVwL7Zb,https://api.spotify.com/v1/audio-analysis/02DaDbZtjht8xRERVwL7Zb,246387,4
206,0.787,0.784,5,-8.703,1,0.053,0.38,0.00313,0.0822,0.702,98.027,audio_features,5vShN1Ew2L1wu5vUH7SJkh,spotify:track:5vShN1Ew2L1wu5vUH7SJkh,https://api.spotify.com/v1/tracks/5vShN1Ew2L1wu5vUH7SJkh,https://api.spotify.com/v1/audio-analysis/5vShN1Ew2L1wu5vUH7SJkh,201784,4
207,0.684,0.886,2,-4.304,1,0.109,0.0282,0.0978,0.51,0.629,165.018,audio_features,1bsEYSP9Ei6uAdvmdEJ3VL,spotify:track:1bsEYSP9Ei6uAdvmdEJ3VL,https://api.spotify.com/v1/tracks/1bsEYSP9Ei6uAdvmdEJ3VL,https://api.spotify.com/v1/audio-analysis/1bsEYSP9Ei6uAdvmdEJ3VL,205558,4
208,0.776,0.944,9,-3.324,0,0.107,0.147,0.00156,0.0534,0.692,168.075,audio_features,1Cx6Bgzr5liVWM6tZfucxE,spotify:track:1Cx6Bgzr5liVWM6tZfucxE,https://api.spotify.com/v1/tracks/1Cx6Bgzr5liVWM6tZfucxE,https://api.spotify.com/v1/audio-analysis/1Cx6Bgzr5liVWM6tZfucxE,260971,4
209,0.768,0.742,1,-6.247,0,0.0779,0.00942,0.731,0.0802,0.387,139.997,audio_features,7Gn7oaSvpGZmRB9pKkZtqd,spotify:track:7Gn7oaSvpGZmRB9pKkZtqd,https://api.spotify.com/v1/tracks/7Gn7oaSvpGZmRB9pKkZtqd,https://api.spotify.com/v1/audio-analysis/7Gn7oaSvpGZmRB9pKkZtqd,168996,4
210,0.862,0.697,7,-6.888,1,0.181,0.113,0.0,0.0854,0.888,95.021,audio_features,5wTOtQJquKIQmazH73kCCZ,spotify:track:5wTOtQJquKIQmazH73kCCZ,https://api.spotify.com/v1/tracks/5wTOtQJquKIQmazH73kCCZ,https://api.spotify.com/v1/audio-analysis/5wTOtQJquKIQmazH73kCCZ,250200,4
211,0.479,0.915,5,-4.365,0,0.203,0.0206,2.17e-05,0.356,0.658,156.521,audio_features,4tr32xMfaXxToTvGdZM6Ka,spotify:track:4tr32xMfaXxToTvGdZM6Ka,https://api.spotify.com/v1/tracks/4tr32xMfaXxToTvGdZM6Ka,https://api.spotify.com/v1/audio-analysis/4tr32xMfaXxToTvGdZM6Ka,166440,5
212,0.824,0.529,1,-7.377,1,0.241,0.298,0.0,0.112,0.678,99.993,audio_features,0wen64xumMyhzU1EUijhny,spotify:track:0wen64xumMyhzU1EUijhny,https://api.spotify.com/v1/tracks/0wen64xumMyhzU1EUijhny,https://api.spotify.com/v1/audio-analysis/0wen64xumMyhzU1EUijhny,204122,4
213,0.79,0.464,6,-7.949,1,0.0915,0.0852,0.0,0.115,0.729,126.051,audio_features,3wezX3pjvVuSkl9qxXxpNq,spotify:track:3wezX3pjvVuSkl9qxXxpNq,https://api.spotify.com/v1/tracks/3wezX3pjvVuSkl9qxXxpNq,https://api.spotify.com/v1/audio-analysis/3wezX3pjvVuSkl9qxXxpNq,279693,4
214,0.925,0.768,1,-4.553,0,0.271,0.00874,1.69e-06,0.244,0.887,128.004,audio_features,1HWxC0zGOkn1MXRMmXR4ma,spotify:track:1HWxC0zGOkn1MXRMmXR4ma,https://api.spotify.com/v1/tracks/1HWxC0zGOkn1MXRMmXR4ma,https://api.spotify.com/v1/audio-analysis/1HWxC0zGOkn1MXRMmXR4ma,196992,4
215,0.638,0.824,6,-7.844,1,0.237,0.121,0.0,0.0827,0.873,144.031,audio_features,5PGeKZIUcZVt893oJ5M3Co,spotify:track:5PGeKZIUcZVt893oJ5M3Co,https://api.spotify.com/v1/tracks/5PGeKZIUcZVt893oJ5M3Co,https://api.spotify.com/v1/audio-analysis/5PGeKZIUcZVt893oJ5M3Co,234527,4
216,0.777,0.683,6,-6.643,1,0.389,0.0754,0.0,0.0431,0.898,159.986,audio_features,0lZmPXttHliraDdVgW1klp,spotify:track:0lZmPXttHliraDdVgW1klp,https://api.spotify.com/v1/tracks/0lZmPXttHliraDdVgW1klp,https://api.spotify.com/v1/audio-analysis/0lZmPXttHliraDdVgW1klp,187314,4
217,0.958,0.663,11,-5.463,0,0.209,0.00378,1.33e-06,0.273,0.868,128.007,audio_features,0z8P62aA70gua9Q3rObMcB,spotify:track:0z8P62aA70gua9Q3rObMcB,https://api.spotify.com/v1/tracks/0z8P62aA70gua9Q3rObMcB,https://api.spotify.com/v1/audio-analysis/0z8P62aA70gua9Q3rObMcB,224180,4
218,0.854,0.858,11,-2.323,1,0.147,0.326,0.0,0.0879,0.778,119.928,audio_features,1zGOAvoIdprI2abYdTLgtK,spotify:track:1zGOAvoIdprI2abYdTLgtK,https://api.spotify.com/v1/tracks/1zGOAvoIdprI2abYdTLgtK,https://api.spotify.com/v1/audio-analysis/1zGOAvoIdprI2abYdTLgtK,200640,4
219,0.629,0.985,9,-0.31,0,0.0993,0.0991,2.15e-06,0.0682,0.953,145.965,audio_features,2LFpks6FENDbFwzOoo34Va,spotify:track:2LFpks6FENDbFwzOoo34Va,https://api.spotify.com/v1/tracks/2LFpks6FENDbFwzOoo34Va,https://api.spotify.com/v1/audio-analysis/2LFpks6FENDbFwzOoo34Va,203442,4
220,0.835,0.767,1,-5.699,0,0.0686,0.204,7.93e-05,0.261,0.71,99.972,audio_features,6xLvYhLOW2oETJoZv8ChU8,spotify:track:6xLvYhLOW2oETJoZv8ChU8,https://api.spotify.com/v1/tracks/6xLvYhLOW2oETJoZv8ChU8,https://api.spotify.com/v1/audio-analysis/6xLvYhLOW2oETJoZv8ChU8,187667,4
221,0.81,0.757,1,-5.352,0,0.0599,0.0391,0.000384,0.346,0.72,100.002,audio_features,1AKP5JySgNsr2Y04z1yGHJ,spotify:track:1AKP5JySgNsr2Y04z1yGHJ,https://api.spotify.com/v1/tracks/1AKP5JySgNsr2Y04z1yGHJ,https://api.spotify.com/v1/audio-analysis/1AKP5JySgNsr2Y04z1yGHJ,236200,4
222,0.683,0.927,4,-2.806,0,0.0874,0.0823,3.66e-06,0.567,0.944,170.035,audio_features,3SNhGCcSEpSyi8ImxmatA5,spotify:track:3SNhGCcSEpSyi8ImxmatA5,https://api.spotify.com/v1/tracks/3SNhGCcSEpSyi8ImxmatA5,https://api.spotify.com/v1/audio-analysis/3SNhGCcSEpSyi8ImxmatA5,156969,4
223,0.856,0.959,4,-0.511,0,0.0537,0.068,0.00144,0.504,0.955,120.052,audio_features,1CFICGHfnZH6tXVKIYtYJp,spotify:track:1CFICGHfnZH6tXVKIYtYJp,https://api.spotify.com/v1/tracks/1CFICGHfnZH6tXVKIYtYJp,https://api.spotify.com/v1/audio-analysis/1CFICGHfnZH6tXVKIYtYJp,196747,4
