,artist_name,artist_popularity,artist_id,track_name,track_popularity,track_duration_ms,track_id,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1196,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Tengo Dinero,15,177633,3LN9Uq6NQZ8M6MyFiXeFH7,3QD1XZIOelPCkU943GTf7X,0.595,0.854,7,-4.983,1,0.374,0.292,0.0,0.75,0.649,127.124,audio_features,3LN9Uq6NQZ8M6MyFiXeFH7,spotify:track:3LN9Uq6NQZ8M6MyFiXeFH7,https://api.spotify.com/v1/tracks/3LN9Uq6NQZ8M6MyFiXeFH7,https://api.spotify.com/v1/audio-analysis/3LN9Uq6NQZ8M6MyFiXeFH7,177634,5
1197,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Prendi,3,174184,24weSQzHJ8ngTsCvUfH9V8,5gFLedQipAkJnElf6ttnLX,0.798,0.991,6,-2.429,1,0.176,0.00581,0.000508,0.309,0.86,115.013,audio_features,24weSQzHJ8ngTsCvUfH9V8,spotify:track:24weSQzHJ8ngTsCvUfH9V8,https://api.spotify.com/v1/tracks/24weSQzHJ8ngTsCvUfH9V8,https://api.spotify.com/v1/audio-analysis/24weSQzHJ8ngTsCvUfH9V8,174185,4
1198,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Yo Tengo Sed,11,201038,2YRfyodSlxGNlU3QNfQE9D,5gFLedQipAkJnElf6ttnLX,0.81,0.8,9,-7.513,1,0.256,0.0109,3.87e-05,0.756,0.809,144.966,audio_features,2YRfyodSlxGNlU3QNfQE9D,spotify:track:2YRfyodSlxGNlU3QNfQE9D,https://api.spotify.com/v1/tracks/2YRfyodSlxGNlU3QNfQE9D,https://api.spotify.com/v1/audio-analysis/2YRfyodSlxGNlU3QNfQE9D,201038,4
1199,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Tamo Desacatao,10,173348,69bVUth9OLYLy875Vdjzs6,5gFLedQipAkJnElf6ttnLX,0.703,0.906,4,-4.207,0,0.367,0.246,0.0,0.33,0.858,123.39,audio_features,69bVUth9OLYLy875Vdjzs6,spotify:track:69bVUth9OLYLy875Vdjzs6,https://api.spotify.com/v1/tracks/69bVUth9OLYLy875Vdjzs6,https://api.spotify.com/v1/audio-analysis/69bVUth9OLYLy875Vdjzs6,173349,4
1200,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Dicen Que Me Conocen,1,176255,71wawVT3nzVhQLkaZqvl5C,5gFLedQipAkJnElf6ttnLX,0.619,0.875,7,-1.383,1,0.295,0.0296,0.0153,0.26,0.362,146.685,audio_features,71wawVT3nzVhQLkaZqvl5C,spotify:track:71wawVT3nzVhQLkaZqvl5C,https://api.spotify.com/v1/tracks/71wawVT3nzVhQLkaZqvl5C,https://api.spotify.com/v1/audio-analysis/71wawVT3nzVhQLkaZqvl5C,176256,5
1201,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Carro En Movimiento,2,167135,4521GMIX7tsvYq0yeBY6FR,5gFLedQipAkJnElf6ttnLX,0.711,0.683,1,-5.787,1,0.355,0.00917,0.000132,0.335,0.465,124.046,audio_features,4521GMIX7tsvYq0yeBY6FR,spotify:track:4521GMIX7tsvYq0yeBY6FR,https://api.spotify.com/v1/tracks/4521GMIX7tsvYq0yeBY6FR,https://api.spotify.com/v1/audio-analysis/4521GMIX7tsvYq0yeBY6FR,167136,4
1202,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Lo Hicimos,0,234144,2zycLVozfmDxgmxxZgVxWE,5gFLedQipAkJnElf6ttnLX,0.651,0.87,2,-4.167,1,0.225,0.13,0.0,0.593,0.716,171.931,audio_features,2zycLVozfmDxgmxxZgVxWE,spotify:track:2zycLVozfmDxgmxxZgVxWE,https://api.spotify.com/v1/tracks/2zycLVozfmDxgmxxZgVxWE,https://api.spotify.com/v1/audio-analysis/2zycLVozfmDxgmxxZgVxWE,234144,4
1203,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Sexy,1,210432,6EASij34WD2FTcHVCK3FXl,5gFLedQipAkJnElf6ttnLX,0.748,0.732,11,-7.814,0,0.278,0.0161,0.00148,0.593,0.633,169.906,audio_features,6EASij34WD2FTcHVCK3FXl,spotify:track:6EASij34WD2FTcHVCK3FXl,https://api.spotify.com/v1/tracks/6EASij34WD2FTcHVCK3FXl,https://api.spotify.com/v1/audio-analysis/6EASij34WD2FTcHVCK3FXl,210432,4
1204,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Fiesta,0,204095,4asjd9CQ71vDrDQxzhebHi,5gFLedQipAkJnElf6ttnLX,0.726,0.891,4,-5.981,0,0.109,0.223,2.27e-06,0.44,0.195,127.958,audio_features,4asjd9CQ71vDrDQxzhebHi,spotify:track:4asjd9CQ71vDrDQxzhebHi,https://api.spotify.com/v1/tracks/4asjd9CQ71vDrDQxzhebHi,https://api.spotify.com/v1/audio-analysis/4asjd9CQ71vDrDQxzhebHi,204096,4
1205,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Tu Amante,4,229824,63iYeRGdApXAkLGNyB1dEB,5gFLedQipAkJnElf6ttnLX,0.519,0.881,10,-6.061,0,0.24,0.0039,0.00035,0.945,0.528,125.288,audio_features,63iYeRGdApXAkLGNyB1dEB,spotify:track:63iYeRGdApXAkLGNyB1dEB,https://api.spotify.com/v1/tracks/63iYeRGdApXAkLGNyB1dEB,https://api.spotify.com/v1/audio-analysis/63iYeRGdApXAkLGNyB1dEB,229824,4
1206,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Con Ese Flow,0,152448,0TTjAmuF3AWLFEBYMOnHN2,5gFLedQipAkJnElf6ttnLX,0.958,0.89,11,-3.686,0,0.158,0.0637,6.3e-06,0.423,0.875,128.062,audio_features,0TTjAmuF3AWLFEBYMOnHN2,spotify:track:0TTjAmuF3AWLFEBYMOnHN2,https://api.spotify.com/v1/tracks/0TTjAmuF3AWLFEBYMOnHN2,https://api.spotify.com/v1/audio-analysis/0TTjAmuF3AWLFEBYMOnHN2,152448,4
1207,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,El Cantante,1,227135,35TYqBjm4885cZmcGCTHVT,5gFLedQipAkJnElf6ttnLX,0.507,0.902,7,-4.974,1,0.412,0.27,0.0,0.545,0.604,83.019,audio_features,35TYqBjm4885cZmcGCTHVT,spotify:track:35TYqBjm4885cZmcGCTHVT,https://api.spotify.com/v1/tracks/35TYqBjm4885cZmcGCTHVT,https://api.spotify.com/v1/audio-analysis/35TYqBjm4885cZmcGCTHVT,227136,4
1208,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Tikita Tikita Tikita Tikita,13,191615,5wgXxkMMip12OFL3dbVMEO,5gFLedQipAkJnElf6ttnLX,0.803,0.75,4,-5.517,0,0.246,0.0346,0.00256,0.0978,0.451,150.125,audio_features,5wgXxkMMip12OFL3dbVMEO,spotify:track:5wgXxkMMip12OFL3dbVMEO,https://api.spotify.com/v1/tracks/5wgXxkMMip12OFL3dbVMEO,https://api.spotify.com/v1/audio-analysis/5wgXxkMMip12OFL3dbVMEO,191616,4
1209,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Tu No Quiere Problema,9,188255,2onT860y7tx4tuxstmSzyE,5gFLedQipAkJnElf6ttnLX,0.766,0.872,10,-7.233,0,0.394,0.0602,0.0,0.238,0.793,119.65,audio_features,2onT860y7tx4tuxstmSzyE,spotify:track:2onT860y7tx4tuxstmSzyE,https://api.spotify.com/v1/tracks/2onT860y7tx4tuxstmSzyE,https://api.spotify.com/v1/audio-analysis/2onT860y7tx4tuxstmSzyE,188256,4
1210,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Na' Ma' Quieren Da,0,207455,4CeeeUViWGVIvkznvMLNXa,5gFLedQipAkJnElf6ttnLX,0.736,0.93,0,-5.871,1,0.0539,0.04,0.00148,0.324,0.685,129.943,audio_features,4CeeeUViWGVIvkznvMLNXa,spotify:track:4CeeeUViWGVIvkznvMLNXa,https://api.spotify.com/v1/tracks/4CeeeUViWGVIvkznvMLNXa,https://api.spotify.com/v1/audio-analysis/4CeeeUViWGVIvkznvMLNXa,207456,4
1211,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Prendi,0,174184,1QUBzVDVrCPLsFfn5aGnE3,44Caj3ojWLHLL2FqCxmnFY,0.798,0.991,6,-2.429,1,0.176,0.00581,0.000508,0.309,0.86,115.013,audio_features,1QUBzVDVrCPLsFfn5aGnE3,spotify:track:1QUBzVDVrCPLsFfn5aGnE3,https://api.spotify.com/v1/tracks/1QUBzVDVrCPLsFfn5aGnE3,https://api.spotify.com/v1/audio-analysis/1QUBzVDVrCPLsFfn5aGnE3,174185,4
1212,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Yo Tengo Sed,0,201038,2ySdDSFcyYnw0NhwLms2tM,44Caj3ojWLHLL2FqCxmnFY,0.81,0.8,9,-7.513,1,0.256,0.0109,3.87e-05,0.756,0.809,144.966,audio_features,2ySdDSFcyYnw0NhwLms2tM,spotify:track:2ySdDSFcyYnw0NhwLms2tM,https://api.spotify.com/v1/tracks/2ySdDSFcyYnw0NhwLms2tM,https://api.spotify.com/v1/audio-analysis/2ySdDSFcyYnw0NhwLms2tM,201038,4
1213,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Tamo Desacatao,0,173348,3b4sml2lcm55KRUwu7iqaI,44Caj3ojWLHLL2FqCxmnFY,0.703,0.906,4,-4.207,0,0.367,0.246,0.0,0.33,0.858,123.39,audio_features,3b4sml2lcm55KRUwu7iqaI,spotify:track:3b4sml2lcm55KRUwu7iqaI,https://api.spotify.com/v1/tracks/3b4sml2lcm55KRUwu7iqaI,https://api.spotify.com/v1/audio-analysis/3b4sml2lcm55KRUwu7iqaI,173349,4
1214,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Dicen Que Me Conocen,0,176255,701wcNWBUyDzQ68l0fo2Gu,44Caj3ojWLHLL2FqCxmnFY,0.619,0.875,7,-1.383,1,0.295,0.0296,0.0153,0.26,0.362,146.685,audio_features,701wcNWBUyDzQ68l0fo2Gu,spotify:track:701wcNWBUyDzQ68l0fo2Gu,https://api.spotify.com/v1/tracks/701wcNWBUyDzQ68l0fo2Gu,https://api.spotify.com/v1/audio-analysis/701wcNWBUyDzQ68l0fo2Gu,176256,5
1215,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Carro En Movimiento,0,167135,3Pk3J3gt69rQbh9IE3uyum,44Caj3ojWLHLL2FqCxmnFY,0.711,0.683,1,-5.787,1,0.355,0.00917,0.000132,0.335,0.465,124.046,audio_features,3Pk3J3gt69rQbh9IE3uyum,spotify:track:3Pk3J3gt69rQbh9IE3uyum,https://api.spotify.com/v1/tracks/3Pk3J3gt69rQbh9IE3uyum,https://api.spotify.com/v1/audio-analysis/3Pk3J3gt69rQbh9IE3uyum,167136,4
1216,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Lo Hicimos,0,234144,4SLYvZUggpeLKdStbTvYwy,44Caj3ojWLHLL2FqCxmnFY,0.651,0.87,2,-4.167,1,0.225,0.13,0.0,0.593,0.716,171.931,audio_features,4SLYvZUggpeLKdStbTvYwy,spotify:track:4SLYvZUggpeLKdStbTvYwy,https://api.spotify.com/v1/tracks/4SLYvZUggpeLKdStbTvYwy,https://api.spotify.com/v1/audio-analysis/4SLYvZUggpeLKdStbTvYwy,234144,4
1217,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Sexy,0,210432,2N1y5SKOsvtInWndoBtBw8,44Caj3ojWLHLL2FqCxmnFY,0.748,0.732,11,-7.814,0,0.278,0.0161,0.00148,0.593,0.633,169.906,audio_features,2N1y5SKOsvtInWndoBtBw8,spotify:track:2N1y5SKOsvtInWndoBtBw8,https://api.spotify.com/v1/tracks/2N1y5SKOsvtInWndoBtBw8,https://api.spotify.com/v1/audio-analysis/2N1y5SKOsvtInWndoBtBw8,210432,4
1218,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Fiesta,0,204095,1dvIRPp1fCP7MuxMgLtZz4,44Caj3ojWLHLL2FqCxmnFY,0.726,0.891,4,-5.981,0,0.109,0.223,2.27e-06,0.44,0.195,127.958,audio_features,1dvIRPp1fCP7MuxMgLtZz4,spotify:track:1dvIRPp1fCP7MuxMgLtZz4,https://api.spotify.com/v1/tracks/1dvIRPp1fCP7MuxMgLtZz4,https://api.spotify.com/v1/audio-analysis/1dvIRPp1fCP7MuxMgLtZz4,204096,4
1219,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Tu Amante,0,229824,0CNbSC1H18ySHbrkW6vHEL,44Caj3ojWLHLL2FqCxmnFY,0.519,0.881,10,-6.061,0,0.24,0.0039,0.00035,0.945,0.528,125.288,audio_features,0CNbSC1H18ySHbrkW6vHEL,spotify:track:0CNbSC1H18ySHbrkW6vHEL,https://api.spotify.com/v1/tracks/0CNbSC1H18ySHbrkW6vHEL,https://api.spotify.com/v1/audio-analysis/0CNbSC1H18ySHbrkW6vHEL,229824,4
1220,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Con Ese Flow,0,152448,2KDUqe5mJ8oUFxqH6tphx3,44Caj3ojWLHLL2FqCxmnFY,0.958,0.89,11,-3.686,0,0.158,0.0637,6.3e-06,0.423,0.875,128.062,audio_features,2KDUqe5mJ8oUFxqH6tphx3,spotify:track:2KDUqe5mJ8oUFxqH6tphx3,https://api.spotify.com/v1/tracks/2KDUqe5mJ8oUFxqH6tphx3,https://api.spotify.com/v1/audio-analysis/2KDUqe5mJ8oUFxqH6tphx3,152448,4
1221,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,El Cantante,0,227135,7aQoqI1J7J0aDZII1HdyQB,44Caj3ojWLHLL2FqCxmnFY,0.507,0.902,7,-4.974,1,0.412,0.27,0.0,0.545,0.604,83.019,audio_features,7aQoqI1J7J0aDZII1HdyQB,spotify:track:7aQoqI1J7J0aDZII1HdyQB,https://api.spotify.com/v1/tracks/7aQoqI1J7J0aDZII1HdyQB,https://api.spotify.com/v1/audio-analysis/7aQoqI1J7J0aDZII1HdyQB,227136,4
1222,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Tikita Tikita Tikita Tikita,0,191615,0wk6NdRkABk1oIxD2hNW87,44Caj3ojWLHLL2FqCxmnFY,0.803,0.75,4,-5.517,0,0.246,0.0346,0.00256,0.0978,0.451,150.125,audio_features,0wk6NdRkABk1oIxD2hNW87,spotify:track:0wk6NdRkABk1oIxD2hNW87,https://api.spotify.com/v1/tracks/0wk6NdRkABk1oIxD2hNW87,https://api.spotify.com/v1/audio-analysis/0wk6NdRkABk1oIxD2hNW87,191616,4
1223,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Tu no quiere Problema,0,188255,5muWDJg8X6NFlPCNcCjB2A,44Caj3ojWLHLL2FqCxmnFY,0.766,0.872,10,-7.233,0,0.394,0.0602,0.0,0.238,0.793,119.65,audio_features,5muWDJg8X6NFlPCNcCjB2A,spotify:track:5muWDJg8X6NFlPCNcCjB2A,https://api.spotify.com/v1/tracks/5muWDJg8X6NFlPCNcCjB2A,https://api.spotify.com/v1/audio-analysis/5muWDJg8X6NFlPCNcCjB2A,188256,4
1224,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Na' Ma' Quieren Da,0,207455,7LE3jh5pxBz4AjwnA30u7e,44Caj3ojWLHLL2FqCxmnFY,0.736,0.93,0,-5.871,1,0.0539,0.04,0.00148,0.324,0.685,129.943,audio_features,7LE3jh5pxBz4AjwnA30u7e,spotify:track:7LE3jh5pxBz4AjwnA30u7e,https://api.spotify.com/v1/tracks/7LE3jh5pxBz4AjwnA30u7e,https://api.spotify.com/v1/audio-analysis/7LE3jh5pxBz4AjwnA30u7e,207456,4
1225,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Solo Grita,30,182125,6HqXeWNPQ7DepGf5De6nCo,1fwjwMrJt9wNoOz4LdJqOI,0.637,0.632,9,-8.305,0,0.0904,0.359,0.0,0.117,0.575,120.049,audio_features,6HqXeWNPQ7DepGf5De6nCo,spotify:track:6HqXeWNPQ7DepGf5De6nCo,https://api.spotify.com/v1/tracks/6HqXeWNPQ7DepGf5De6nCo,https://api.spotify.com/v1/audio-analysis/6HqXeWNPQ7DepGf5De6nCo,182126,4
1226,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Solo Vivo Para Amar,10,211800,1Rhr0Hch8iEziFaQ31qBh4,1fwjwMrJt9wNoOz4LdJqOI,0.623,0.781,1,-1.989,0,0.164,0.168,0.0,0.346,0.298,160.091,audio_features,1Rhr0Hch8iEziFaQ31qBh4,spotify:track:1Rhr0Hch8iEziFaQ31qBh4,https://api.spotify.com/v1/tracks/1Rhr0Hch8iEziFaQ31qBh4,https://api.spotify.com/v1/audio-analysis/1Rhr0Hch8iEziFaQ31qBh4,211801,4
1227,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Te Enseñe a Querer,6,262373,7xOc24YkVmLFlwbHEXsQEo,1fwjwMrJt9wNoOz4LdJqOI,0.5,0.742,10,-3.501,0,0.138,0.476,0.0,0.653,0.738,78.36,audio_features,7xOc24YkVmLFlwbHEXsQEo,spotify:track:7xOc24YkVmLFlwbHEXsQEo,https://api.spotify.com/v1/tracks/7xOc24YkVmLFlwbHEXsQEo,https://api.spotify.com/v1/audio-analysis/7xOc24YkVmLFlwbHEXsQEo,262374,4
1228,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Cuidate Pa,14,218592,5IQ4oDLD1gyiPu1ksqI9u7,1fwjwMrJt9wNoOz4LdJqOI,0.524,0.834,8,-4.337,1,0.146,0.243,0.0,0.315,0.875,170.055,audio_features,5IQ4oDLD1gyiPu1ksqI9u7,spotify:track:5IQ4oDLD1gyiPu1ksqI9u7,https://api.spotify.com/v1/tracks/5IQ4oDLD1gyiPu1ksqI9u7,https://api.spotify.com/v1/audio-analysis/5IQ4oDLD1gyiPu1ksqI9u7,218593,4
1229,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Asi Te Quiero,4,201560,5xULmhEB30RmDDNQRWyau8,1fwjwMrJt9wNoOz4LdJqOI,0.764,0.772,9,-4.297,1,0.214,0.254,0.0,0.226,0.648,108.085,audio_features,5xULmhEB30RmDDNQRWyau8,spotify:track:5xULmhEB30RmDDNQRWyau8,https://api.spotify.com/v1/tracks/5xULmhEB30RmDDNQRWyau8,https://api.spotify.com/v1/audio-analysis/5xULmhEB30RmDDNQRWyau8,201561,4
1230,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Lo Que Quieras,38,196545,4v6KFcN5lZrIzqIaCOMAJk,1fwjwMrJt9wNoOz4LdJqOI,0.652,0.854,9,-6.077,0,0.0766,0.307,0.0,0.0605,0.902,93.058,audio_features,4v6KFcN5lZrIzqIaCOMAJk,spotify:track:4v6KFcN5lZrIzqIaCOMAJk,https://api.spotify.com/v1/tracks/4v6KFcN5lZrIzqIaCOMAJk,https://api.spotify.com/v1/audio-analysis/4v6KFcN5lZrIzqIaCOMAJk,196545,4
1231,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Tono a Tono,3,220055,2K7D1GLso8XVa0H1snceHC,1fwjwMrJt9wNoOz4LdJqOI,0.827,0.561,4,-6.428,0,0.0704,0.148,1.33e-05,0.0887,0.447,128.017,audio_features,2K7D1GLso8XVa0H1snceHC,spotify:track:2K7D1GLso8XVa0H1snceHC,https://api.spotify.com/v1/tracks/2K7D1GLso8XVa0H1snceHC,https://api.spotify.com/v1/audio-analysis/2K7D1GLso8XVa0H1snceHC,220056,4
1232,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Swallon,2,143882,1921UEeVmKHkEMhBEljixL,1fwjwMrJt9wNoOz4LdJqOI,0.794,0.584,1,-6.215,0,0.119,0.227,0.0,0.0862,0.543,111.875,audio_features,1921UEeVmKHkEMhBEljixL,spotify:track:1921UEeVmKHkEMhBEljixL,https://api.spotify.com/v1/tracks/1921UEeVmKHkEMhBEljixL,https://api.spotify.com/v1/audio-analysis/1921UEeVmKHkEMhBEljixL,143882,4
1233,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Un Mate,2,212114,6P8jSVzBKIGYJkrI3ynxVf,1fwjwMrJt9wNoOz4LdJqOI,0.638,0.817,4,-3.092,0,0.2,0.136,4.84e-06,0.165,0.5,190.085,audio_features,6P8jSVzBKIGYJkrI3ynxVf,spotify:track:6P8jSVzBKIGYJkrI3ynxVf,https://api.spotify.com/v1/tracks/6P8jSVzBKIGYJkrI3ynxVf,https://api.spotify.com/v1/audio-analysis/6P8jSVzBKIGYJkrI3ynxVf,212114,4
1234,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Vas a Sentir,4,201408,7mm7dqCHejGjMejd47HwEA,1fwjwMrJt9wNoOz4LdJqOI,0.66,0.618,10,-8.164,0,0.311,0.00476,0.0,0.147,0.513,130.321,audio_features,7mm7dqCHejGjMejd47HwEA,spotify:track:7mm7dqCHejGjMejd47HwEA,https://api.spotify.com/v1/tracks/7mm7dqCHejGjMejd47HwEA,https://api.spotify.com/v1/audio-analysis/7mm7dqCHejGjMejd47HwEA,201408,4
1235,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,No Es Lo Mismo - Remix,25,252969,11guLuYQlg7N8lBpqd9J8j,1fwjwMrJt9wNoOz4LdJqOI,0.686,0.869,10,-2.78,0,0.296,0.699,0.0,0.129,0.764,92.039,audio_features,11guLuYQlg7N8lBpqd9J8j,spotify:track:11guLuYQlg7N8lBpqd9J8j,https://api.spotify.com/v1/tracks/11guLuYQlg7N8lBpqd9J8j,https://api.spotify.com/v1/audio-analysis/11guLuYQlg7N8lBpqd9J8j,252970,4
1236,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Tu Si Peleas,6,227265,2ZziQk3M9nIb9dKTTXkSNK,1fwjwMrJt9wNoOz4LdJqOI,0.628,0.81,6,-7.942,1,0.0728,0.191,0.0,0.212,0.76,83.116,audio_features,2ZziQk3M9nIb9dKTTXkSNK,spotify:track:2ZziQk3M9nIb9dKTTXkSNK,https://api.spotify.com/v1/tracks/2ZziQk3M9nIb9dKTTXkSNK,https://api.spotify.com/v1/audio-analysis/2ZziQk3M9nIb9dKTTXkSNK,227265,4
1237,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Disparate,5,266015,1gRfzidEJu3MlVY1uKzfR8,1fwjwMrJt9wNoOz4LdJqOI,0.503,0.89,1,-4.607,0,0.174,0.273,0.0,0.749,0.62,115.431,audio_features,1gRfzidEJu3MlVY1uKzfR8,spotify:track:1gRfzidEJu3MlVY1uKzfR8,https://api.spotify.com/v1/tracks/1gRfzidEJu3MlVY1uKzfR8,https://api.spotify.com/v1/audio-analysis/1gRfzidEJu3MlVY1uKzfR8,266016,4
1238,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Se Me Olvido Tu Nombre (Regalo De Navidad),3,236352,6k321DcnKUnsgauygpoORy,1fwjwMrJt9wNoOz4LdJqOI,0.65,0.433,0,-9.889,1,0.0388,0.738,0.0,0.28,0.482,114.112,audio_features,6k321DcnKUnsgauygpoORy,spotify:track:6k321DcnKUnsgauygpoORy,https://api.spotify.com/v1/tracks/6k321DcnKUnsgauygpoORy,https://api.spotify.com/v1/audio-analysis/6k321DcnKUnsgauygpoORy,236352,4
1239,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Buscandote,2,232895,74r6UljJNXa845uRWDbxJJ,1fwjwMrJt9wNoOz4LdJqOI,0.608,0.682,9,-3.45,1,0.114,0.563,0.0,0.12,0.843,175.969,audio_features,74r6UljJNXa845uRWDbxJJ,spotify:track:74r6UljJNXa845uRWDbxJJ,https://api.spotify.com/v1/tracks/74r6UljJNXa845uRWDbxJJ,https://api.spotify.com/v1/audio-analysis/74r6UljJNXa845uRWDbxJJ,232896,4
1240,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Mi Reina,3,181440,2GBZkWywbvAisMhMMSQ1IA,1fwjwMrJt9wNoOz4LdJqOI,0.733,0.561,6,-6.99,1,0.466,0.134,0.0,0.269,0.787,99.637,audio_features,2GBZkWywbvAisMhMMSQ1IA,spotify:track:2GBZkWywbvAisMhMMSQ1IA,https://api.spotify.com/v1/tracks/2GBZkWywbvAisMhMMSQ1IA,https://api.spotify.com/v1/audio-analysis/2GBZkWywbvAisMhMMSQ1IA,181440,4
1241,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Seguimos Juntos,2,227808,1l4Ms1Uv37PbG36pvOUj4P,1fwjwMrJt9wNoOz4LdJqOI,0.561,0.908,7,-3.264,1,0.252,0.136,0.0,0.094,0.325,126.563,audio_features,1l4Ms1Uv37PbG36pvOUj4P,spotify:track:1l4Ms1Uv37PbG36pvOUj4P,https://api.spotify.com/v1/tracks/1l4Ms1Uv37PbG36pvOUj4P,https://api.spotify.com/v1/audio-analysis/1l4Ms1Uv37PbG36pvOUj4P,227808,5
1242,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Tu Ta Lento,0,110445,4NAxPGrlRk76Am4XFSRhSR,1siE3HbW3kPvnf3ooAnE5l,0.682,0.934,0,-4.503,1,0.252,0.621,0.0,0.244,0.958,100.02,audio_features,4NAxPGrlRk76Am4XFSRhSR,spotify:track:4NAxPGrlRk76Am4XFSRhSR,https://api.spotify.com/v1/tracks/4NAxPGrlRk76Am4XFSRhSR,https://api.spotify.com/v1/audio-analysis/4NAxPGrlRk76Am4XFSRhSR,110446,4
1243,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,El Amante,0,221727,3RrNkuAEAmEUoVSNOb5CSb,1siE3HbW3kPvnf3ooAnE5l,0.519,0.884,1,-6.487,1,0.194,0.00317,0.000397,0.398,0.518,124.756,audio_features,3RrNkuAEAmEUoVSNOb5CSb,spotify:track:3RrNkuAEAmEUoVSNOb5CSb,https://api.spotify.com/v1/tracks/3RrNkuAEAmEUoVSNOb5CSb,https://api.spotify.com/v1/audio-analysis/3RrNkuAEAmEUoVSNOb5CSb,221727,4
1244,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,Flow Zafiro,4,177110,33zl8uKKtAQn6TkhxgFqDA,1siE3HbW3kPvnf3ooAnE5l,0.788,0.764,9,-6.125,1,0.153,0.122,0.0,0.301,0.519,122.027,audio_features,33zl8uKKtAQn6TkhxgFqDA,spotify:track:33zl8uKKtAQn6TkhxgFqDA,https://api.spotify.com/v1/tracks/33zl8uKKtAQn6TkhxgFqDA,https://api.spotify.com/v1/audio-analysis/33zl8uKKtAQn6TkhxgFqDA,177110,4
1245,Black Jonas Point,49,5ImkeVBlU11axX5QwOWg12,No Me Hable De Eso,0,159973,5CN4VIgijUoXjHkLSO0OsU,1siE3HbW3kPvnf3ooAnE5l,0.754,0.907,9,-2.131,0,0.144,0.144,0.0,0.473,0.822,94.969,audio_features,5CN4VIgijUoXjHkLSO0OsU,spotify:track:5CN4VIgijUoXjHkLSO0OsU,https://api.spotify.com/v1/tracks/5CN4VIgijUoXjHkLSO0OsU,https://api.spotify.com/v1/audio-analysis/5CN4VIgijUoXjHkLSO0OsU,159974,4
